job_title,experience_level,employment_type,company_location,company_size,education_required,years_experience,industry,company_name,monthly_salary,remote_state,SQL,Tableau,Spark,Python,Computer Vision,Deep Learning,Azure,Data Visualization,GCP,Scala,Git,PyTorch,Hadoop,Linux,NLP,TensorFlow,Statistics,R,Mathematics,Kubernetes,Docker,MLOps,AWS,Java
Research Scientist,Mid,Full Time,Germany,Large >250,Master,2,Real Estate,Digital Transformation LLC,8282.25,No remote,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Architect,Mid,Part Time,Singapore,Small <50,Associate,2,Transportation,Quantum Computing Inc,7503.833333333333,Fully remote,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Machine Learning Engineer,Senior,Part Time,United States,Small <50,Bachelor,7,Government,Predictive Systems,13178.333333333334,Fully remote,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Head of AI,Mid,Freelance,Singapore,Large >250,Bachelor,2,Finance,Algorithmic Solutions,8222.0,Hybrid,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Machine Learning Engineer,Mid,Freelance,Sweden,Medium 50-250,PhD,3,Energy,Digital Transformation LLC,6970.416666666667,No remote,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
Machine Learning Researcher,Entry,Part Time,Netherlands,Small <50,Associate,0,Real Estate,Advanced Robotics,4894.0,Hybrid,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Machine Learning Engineer,Entry,Contract,Singapore,Medium 50-250,Associate,1,Finance,Cloud AI Solutions,5271.083333333333,Fully remote,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
AI Product Manager,Entry,Freelance,Germany,Small <50,PhD,0,Automotive,Neural Networks Co,4928.25,Hybrid,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
AI Architect,Mid,Part Time,India,Large >250,Master,3,Manufacturing,Future Systems,6049.333333333333,No remote,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
AI Product Manager,Senior,Part Time,Denmark,Small <50,PhD,7,Finance,Algorithmic Solutions,12440.083333333334,Hybrid,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
AI Specialist,Mid,Part Time,Israel,Large >250,PhD,3,Telecommunications,DataVision Ltd,6719.333333333333,Hybrid,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Robotics Engineer,Entry,Full Time,Denmark,Large >250,PhD,0,Healthcare,Smart Analytics,7971.5,Fully remote,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robotics Engineer,Executive,Contract,Singapore,Large >250,PhD,19,Consulting,Algorithmic Solutions,21203.25,No remote,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AI Architect,Senior,Full Time,Australia,Large >250,PhD,8,Consulting,Neural Networks Co,10425.333333333334,Hybrid,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AI Research Scientist,Mid,Contract,Canada,Large >250,Associate,2,Government,Autonomous Tech,7536.333333333333,No remote,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AI Research Scientist,Senior,Freelance,Japan,Small <50,PhD,6,Healthcare,Algorithmic Solutions,8099.833333333333,Hybrid,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Deep Learning Engineer,Entry,Part Time,Canada,Large >250,PhD,1,Real Estate,Future Systems,5714.5,No remote,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Data Scientist,Entry,Full Time,Netherlands,Medium 50-250,Bachelor,0,Media,Neural Networks Co,4626.583333333333,No remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
Robotics Engineer,Executive,Part Time,Denmark,Large >250,Bachelor,11,Finance,AI Innovations,17256.75,Fully remote,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Data Analyst,Entry,Part Time,South Korea,Small <50,Associate,0,Media,Advanced Robotics,3218.0833333333335,Hybrid,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
AI Consultant,Senior,Contract,Singapore,Small <50,PhD,9,Media,Cloud AI Solutions,11617.083333333334,No remote,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
AI Specialist,Mid,Part Time,Germany,Small <50,PhD,2,Energy,Quantum Computing Inc,8018.416666666667,No remote,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Data Engineer,Senior,Full Time,Norway,Large >250,Associate,7,Telecommunications,AI Innovations,18494.583333333332,Hybrid,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Machine Learning Researcher,Senior,Full Time,United Kingdom,Large >250,PhD,8,Retail,Machine Intelligence Group,13765.5,Fully remote,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
AI Architect,Senior,Freelance,Finland,Medium 50-250,Associate,6,Energy,Advanced Robotics,6806.083333333333,Fully remote,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AI Research Scientist,Senior,Freelance,Denmark,Medium 50-250,Bachelor,5,Telecommunications,Smart Analytics,14221.833333333334,Hybrid,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI Specialist,Senior,Full Time,Norway,Large >250,PhD,6,Transportation,AI Innovations,18945.333333333332,Hybrid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Machine Learning Engineer,Entry,Full Time,Singapore,Medium 50-250,Associate,1,Retail,Future Systems,4882.833333333333,Fully remote,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Robotics Engineer,Executive,Freelance,Israel,Medium 50-250,Associate,19,Media,DeepTech Ventures,8509.083333333334,Fully remote,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Data Engineer,Executive,Freelance,Finland,Small <50,Master,19,Consulting,Neural Networks Co,10934.333333333334,Fully remote,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AI Consultant,Mid,Freelance,Norway,Large >250,PhD,3,Telecommunications,Neural Networks Co,12376.25,No remote,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
AI Specialist,Entry,Contract,China,Small <50,PhD,0,Gaming,DataVision Ltd,3047.9166666666665,No remote,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Head of AI,Entry,Part Time,South Korea,Small <50,Associate,1,Transportation,Smart Analytics,3951.25,Fully remote,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,Senior,Full Time,Canada,Large >250,Associate,6,Gaming,Advanced Robotics,9907.75,Hybrid,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Mid,Part Time,Germany,Small <50,Bachelor,2,Transportation,TechCorp Inc,7170.916666666667,No remote,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
AI Research Scientist,Mid,Full Time,Netherlands,Large >250,PhD,2,Education,Autonomous Tech,9913.0,Fully remote,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Head of AI,Entry,Part Time,Singapore,Medium 50-250,Bachelor,0,Gaming,Advanced Robotics,6286.166666666667,No remote,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Research Scientist,Mid,Contract,United States,Medium 50-250,Associate,2,Retail,DeepTech Ventures,7468.25,Fully remote,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Machine Learning Engineer,Executive,Freelance,Norway,Large >250,Bachelor,14,Healthcare,DataVision Ltd,26385.916666666668,Fully remote,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AI Specialist,Mid,Contract,France,Medium 50-250,Bachelor,2,Media,Advanced Robotics,5814.083333333333,Fully remote,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
Computer Vision Engineer,Entry,Part Time,Australia,Small <50,Associate,0,Energy,Machine Intelligence Group,4638.5,No remote,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
AI Software Engineer,Senior,Full Time,Austria,Large >250,Master,7,Retail,Advanced Robotics,8345.25,Fully remote,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Machine Learning Engineer,Senior,Part Time,South Korea,Large >250,Master,5,Real Estate,Machine Intelligence Group,7107.166666666667,No remote,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Deep Learning Engineer,Mid,Part Time,Australia,Medium 50-250,Associate,3,Energy,Algorithmic Solutions,6789.833333333333,No remote,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Computer Vision Engineer,Senior,Part Time,United Kingdom,Small <50,Bachelor,9,Finance,Future Systems,9872.833333333334,Fully remote,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
AI Software Engineer,Entry,Freelance,Finland,Medium 50-250,PhD,0,Healthcare,DeepTech Ventures,3036.1666666666665,No remote,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Robotics Engineer,Executive,Freelance,Japan,Large >250,Master,11,Energy,Future Systems,15046.083333333334,Fully remote,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Mid,Contract,Denmark,Large >250,Associate,4,Technology,TechCorp Inc,10943.916666666666,Hybrid,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AI Product Manager,Senior,Full Time,Sweden,Medium 50-250,Master,9,Retail,Cognitive Computing,10138.666666666666,No remote,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Machine Learning Engineer,Mid,Part Time,France,Large >250,Master,2,Consulting,DeepTech Ventures,9915.166666666666,Fully remote,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AI Specialist,Senior,Full Time,Germany,Medium 50-250,Bachelor,5,Telecommunications,Algorithmic Solutions,11334.833333333334,No remote,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
AI Research Scientist,Entry,Freelance,India,Small <50,Master,0,Manufacturing,Cognitive Computing,3069.0,Hybrid,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Robotics Engineer,Senior,Contract,Canada,Small <50,PhD,6,Telecommunications,Smart Analytics,9258.666666666666,Fully remote,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
AI Architect,Entry,Freelance,India,Small <50,PhD,0,Energy,Predictive Systems,2826.5,No remote,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Autonomous Systems Engineer,Senior,Contract,Austria,Medium 50-250,PhD,6,Technology,Advanced Robotics,8174.166666666667,Fully remote,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Entry,Full Time,Norway,Large >250,PhD,1,Manufacturing,Predictive Systems,9664.25,Fully remote,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AI Consultant,Entry,Full Time,Germany,Small <50,PhD,0,Transportation,Predictive Systems,4623.333333333333,No remote,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
Head of AI,Executive,Freelance,Japan,Large >250,PhD,16,Energy,Algorithmic Solutions,16222.25,No remote,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Data Engineer,Entry,Freelance,Switzerland,Medium 50-250,Master,1,Transportation,Autonomous Tech,8771.333333333334,Fully remote,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Scientist,Entry,Freelance,China,Small <50,Associate,0,Transportation,Quantum Computing Inc,2912.5833333333335,No remote,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Robotics Engineer,Mid,Freelance,Singapore,Medium 50-250,PhD,2,Government,TechCorp Inc,6760.166666666667,No remote,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Deep Learning Engineer,Mid,Full Time,United Kingdom,Large >250,Master,3,Technology,Advanced Robotics,7436.916666666667,Fully remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Machine Learning Engineer,Mid,Contract,Netherlands,Medium 50-250,PhD,3,Education,Predictive Systems,8312.416666666666,No remote,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Senior,Freelance,Singapore,Small <50,Bachelor,6,Automotive,TechCorp Inc,8787.333333333334,Hybrid,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AI Product Manager,Senior,Part Time,Ireland,Medium 50-250,Associate,8,Retail,Quantum Computing Inc,8285.583333333334,Hybrid,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,Senior,Freelance,Ireland,Small <50,PhD,5,Technology,Machine Intelligence Group,7220.833333333333,Fully remote,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
NLP Engineer,Mid,Contract,Denmark,Small <50,PhD,3,Finance,Quantum Computing Inc,7410.0,Hybrid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
AI Architect,Senior,Part Time,Australia,Medium 50-250,PhD,5,Automotive,Quantum Computing Inc,8965.333333333334,Fully remote,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Principal Data Scientist,Executive,Full Time,France,Large >250,Associate,16,Gaming,Algorithmic Solutions,21649.666666666668,No remote,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
Head of AI,Executive,Freelance,Israel,Large >250,Master,18,Finance,Cloud AI Solutions,12287.833333333334,Fully remote,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ML Ops Engineer,Mid,Part Time,Denmark,Small <50,PhD,3,Retail,Digital Transformation LLC,8364.25,Fully remote,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
AI Software Engineer,Executive,Freelance,Japan,Large >250,Bachelor,16,Education,Neural Networks Co,15659.333333333334,Hybrid,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Robotics Engineer,Mid,Freelance,Japan,Large >250,Master,2,Media,Advanced Robotics,5259.666666666667,No remote,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Head of AI,Mid,Freelance,United Kingdom,Medium 50-250,Bachelor,4,Finance,DataVision Ltd,9469.916666666666,No remote,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Computer Vision Engineer,Senior,Contract,Canada,Medium 50-250,Associate,7,Retail,TechCorp Inc,8514.75,No remote,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Machine Learning Researcher,Mid,Freelance,Israel,Small <50,Associate,2,Transportation,Predictive Systems,5524.916666666667,Hybrid,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
ML Ops Engineer,Mid,Contract,Israel,Small <50,Associate,2,Automotive,Machine Intelligence Group,5377.5,Hybrid,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Data Analyst,Mid,Part Time,Finland,Large >250,Associate,3,Finance,Future Systems,6086.416666666667,Hybrid,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI Product Manager,Mid,Freelance,Ireland,Medium 50-250,Bachelor,4,Consulting,Machine Intelligence Group,4974.583333333333,No remote,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Robotics Engineer,Senior,Full Time,India,Large >250,Master,7,Education,AI Innovations,9197.833333333334,No remote,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Deep Learning Engineer,Mid,Contract,United States,Medium 50-250,Bachelor,4,Real Estate,Quantum Computing Inc,10290.25,No remote,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Head of AI,Executive,Full Time,Germany,Small <50,Master,12,Government,DeepTech Ventures,14296.416666666666,No remote,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
NLP Engineer,Entry,Full Time,Canada,Medium 50-250,Bachelor,1,Finance,Algorithmic Solutions,6269.583333333333,No remote,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Deep Learning Engineer,Entry,Freelance,Australia,Medium 50-250,Associate,0,Media,DeepTech Ventures,4322.0,Fully remote,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Researcher,Mid,Part Time,China,Small <50,Master,3,Gaming,Advanced Robotics,4182.666666666667,Fully remote,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AI Research Scientist,Entry,Freelance,Netherlands,Small <50,Master,0,Media,Cloud AI Solutions,6176.666666666667,Hybrid,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Deep Learning Engineer,Executive,Part Time,Japan,Small <50,Master,17,Gaming,Digital Transformation LLC,12993.916666666666,Hybrid,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Entry,Part Time,Austria,Large >250,Bachelor,0,Government,Future Systems,4800.416666666667,Hybrid,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Research Scientist,Mid,Full Time,Denmark,Small <50,PhD,2,Technology,DeepTech Ventures,7787.333333333333,Hybrid,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robotics Engineer,Entry,Contract,Japan,Small <50,Associate,1,Media,DataVision Ltd,3251.9166666666665,Hybrid,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Research Scientist,Senior,Part Time,Israel,Large >250,Master,7,Transportation,Digital Transformation LLC,7443.083333333333,No remote,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AI Product Manager,Mid,Contract,Japan,Large >250,PhD,3,Telecommunications,Advanced Robotics,5702.416666666667,Hybrid,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
Head of AI,Entry,Part Time,Austria,Small <50,PhD,1,Education,DataVision Ltd,4177.916666666667,No remote,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AI Product Manager,Executive,Contract,South Korea,Small <50,Associate,15,Education,Digital Transformation LLC,9521.916666666666,Hybrid,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AI Specialist,Mid,Full Time,Israel,Medium 50-250,Master,4,Gaming,Algorithmic Solutions,5799.416666666667,Fully remote,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NLP Engineer,Executive,Part Time,United States,Medium 50-250,Bachelor,14,Finance,Machine Intelligence Group,24205.166666666668,Hybrid,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Computer Vision Engineer,Senior,Full Time,China,Large >250,Associate,5,Telecommunications,Smart Analytics,9428.75,No remote,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ML Ops Engineer,Executive,Freelance,Australia,Small <50,Master,13,Gaming,AI Innovations,17592.166666666668,Hybrid,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Autonomous Systems Engineer,Senior,Full Time,India,Medium 50-250,Associate,8,Technology,Cloud AI Solutions,6245.583333333333,Fully remote,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
AI Product Manager,Entry,Freelance,United Kingdom,Small <50,Master,0,Transportation,Future Systems,4093.0,No remote,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
AI Software Engineer,Mid,Freelance,Ireland,Large >250,Associate,3,Gaming,Future Systems,5411.833333333333,Hybrid,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NLP Engineer,Senior,Part Time,United Kingdom,Medium 50-250,Master,8,Transportation,Algorithmic Solutions,9720.833333333334,Hybrid,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Data Analyst,Mid,Freelance,Austria,Large >250,PhD,3,Real Estate,Advanced Robotics,5020.833333333333,Fully remote,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Machine Learning Engineer,Mid,Contract,Austria,Small <50,Associate,4,Transportation,Predictive Systems,4496.75,Fully remote,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AI Software Engineer,Entry,Part Time,France,Large >250,Bachelor,1,Real Estate,AI Innovations,5575.75,Fully remote,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
AI Research Scientist,Entry,Contract,China,Medium 50-250,PhD,1,Automotive,DeepTech Ventures,3161.5833333333335,Fully remote,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Deep Learning Engineer,Senior,Full Time,Israel,Large >250,PhD,6,Technology,DataVision Ltd,7057.75,No remote,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Scientist,Mid,Full Time,Austria,Large >250,Associate,4,Healthcare,Autonomous Tech,7098.416666666667,No remote,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Head of AI,Senior,Full Time,Singapore,Medium 50-250,Bachelor,5,Telecommunications,Autonomous Tech,11885.416666666666,No remote,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Principal Data Scientist,Executive,Full Time,Finland,Small <50,PhD,16,Healthcare,Machine Intelligence Group,9910.083333333334,Hybrid,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Research Scientist,Mid,Part Time,Canada,Small <50,Master,2,Finance,Algorithmic Solutions,7239.166666666667,No remote,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AI Research Scientist,Executive,Freelance,Singapore,Medium 50-250,Master,19,Energy,Advanced Robotics,13145.583333333334,Fully remote,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AI Product Manager,Senior,Freelance,Germany,Medium 50-250,PhD,7,Government,Future Systems,9443.833333333334,No remote,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
AI Product Manager,Entry,Part Time,Singapore,Small <50,Associate,1,Manufacturing,AI Innovations,4978.833333333333,No remote,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
Robotics Engineer,Entry,Contract,United Kingdom,Small <50,Bachelor,1,Telecommunications,Predictive Systems,6112.333333333333,No remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
AI Product Manager,Entry,Contract,Singapore,Medium 50-250,Associate,1,Manufacturing,Advanced Robotics,6233.916666666667,Fully remote,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Computer Vision Engineer,Mid,Contract,Canada,Small <50,Bachelor,3,Energy,TechCorp Inc,6380.666666666667,No remote,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Data Scientist,Executive,Contract,India,Medium 50-250,PhD,10,Media,Future Systems,10369.916666666666,Fully remote,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Data Scientist,Mid,Freelance,India,Medium 50-250,PhD,3,Healthcare,Machine Intelligence Group,4269.5,Fully remote,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ML Ops Engineer,Senior,Full Time,Israel,Small <50,PhD,8,Telecommunications,Advanced Robotics,6229.666666666667,No remote,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AI Architect,Senior,Full Time,Canada,Large >250,Master,9,Manufacturing,Smart Analytics,11254.666666666666,Fully remote,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI Specialist,Entry,Part Time,China,Large >250,Associate,0,Consulting,Digital Transformation LLC,3889.4166666666665,No remote,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AI Research Scientist,Entry,Full Time,Australia,Medium 50-250,Associate,1,Gaming,AI Innovations,6378.166666666667,No remote,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Robotics Engineer,Senior,Freelance,Australia,Small <50,Master,8,Energy,Neural Networks Co,9483.0,No remote,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AI Consultant,Senior,Freelance,Singapore,Small <50,Bachelor,9,Education,Predictive Systems,9978.916666666666,No remote,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AI Software Engineer,Entry,Full Time,Sweden,Medium 50-250,Bachelor,0,Real Estate,Advanced Robotics,5936.916666666667,Hybrid,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
Data Analyst,Senior,Contract,India,Small <50,PhD,6,Finance,DeepTech Ventures,6603.916666666667,Hybrid,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Computer Vision Engineer,Executive,Full Time,Germany,Small <50,Bachelor,15,Automotive,Cognitive Computing,14750.0,Hybrid,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
